miR,GSM1021014,GSM1021015,GSM1021016,GSM1021017,GSM1021019,GSM1021020,GSM1021021,GSM1021022,GSM1021023,GSM1021024,GSM1021026,GSM1021038,GSM1021039,GSM1021040,GSM1021042,GSM1021043,GSM1021044,GSM1021045,GSM1021046,GSM1021047,GSM1021048,GSM1021049,GSM1021051,GSM1021052,GSM1021055,GSM1021060,GSM1021061,GSM1021062,GSM1021063,GSM1021064,GSM1021065,GSM1021067,GSM1021069,GSM1021070,GSM1021071,GSM1021072,GSM1021073,GSM1021078,GSM1021080,GSM1021082,GSM1021083,GSM1021084,GSM1021086,GSM1021087
hsa-miR-1468,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,2.274756668,0.091600186,0,0,0,0,0.222468128,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-1469,0,0.000469439,0,0,0,0.154906893,0,0,0,0,0,0.511347528,0,2.037535075,1.006149806,1.62121968,0.802251438,1.955894582,0.000210173,2.37E-05,1.091513188,0.001629967,0.000104359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69873471,0.000210173,0.000688884,0,0,0,0.130395125,0
hsa-miR-146a,4.778132501,4.696680295,4.144628657,4.124833952,6.061938109,4.696680295,5.51444633,5.337062632,4.887859426,5.124812242,5.089669711,7.920313811,5.274051435,6.496902677,4.83084203,6.577813393,3.777238544,5.393607956,6.099762759,6.577813393,5.243067798,6.254179667,5.672120112,6.28962553,7.324369869,4.083653451,6.800394784,5.4480574,7.324369869,5.943235306,6.886181608,4.32590301,6.40684544,7.920313811,7.462185096,6.44761097,5.542788778,6.758694481,5.572643291,6.024932903,6.668284347,5.637435521,6.710833519,7.195043886
hsa-miR-146a*,0.707711485,0.000469439,0.536433711,0,0,0.802251438,0,1.241005105,1.943023464,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,1.154593848,0,0,0.176363426,0.69873471,0.590355018,0.101007386,0,0.351757685,1.374651983,0.091600186,0.924313215,0,0.000210173,1.105126696,0.085901245,0,0,0,0
hsa-miR-146b-3p,0,0.000469439,0,0,0,2.159004299,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0.71776041,3.104581722,2.593606658,1.501420083,0.624458783,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-146b-5p,3.029934937,0.000469439,2.38360787,3.291632065,5.337062632,0.689067049,2.911289648,3.045198148,4.350156542,3.777238544,5.061289641,3.963153749,4.167457934,3.506924995,3.724778413,3.604510202,2.982328296,1.605955667,2.924850218,3.257059712,3.619077465,1.86038934,1.2884626,3.388919362,2.023012579,1.501420083,0,3.182340094,3.045198148,0.57276422,3.239660542,2.430407623,1.846753956,3.84809489,2.676827419,0.865520658,3.104581722,3.423385611,2.866904282,1.846753956,2.200478379,1.605955667,3.438166393,3.963153749
hsa-miR-147,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0.152286117,0.146500925,0,0.727730631,0.08311809,0,1.312643421,0,0,0,0,0.000210173,0.000688884,0.463370514,0,1.684799117,0,0
hsa-miR-1470,2.837117046,3.586921049,1.747316292,2.28768034,1.821928449,3.045198148,2.274756668,2.230782238,1.834923617,3.272466251,2.849598651,1.795111502,2.215580827,1.888982949,2.200478379,1.834923617,2.415027617,2.726303974,2.791744106,3.372814876,2.215580827,2.880593495,3.405507913,3.257059712,3.210999858,2.26026349,0,1.771581976,2.050500585,2.35704555,1.673018732,3.707088085,1.994937893,3.045198148,3.438166393,0,2.646155917,3.119354194,3.941958198,0.793025762,3.724778413,0,2.880593495,3.014832448
hsa-miR-1471,0,0.000469439,3.149864938,0.865520658,0,0,1.593000388,0,0,0,0,1.415237303,0.747260573,3.076165078,2.103987353,2.230782238,0,2.215580827,1.783400498,1.834923617,2.61236207,0.001629967,2.07651485,2.415027617,0,1.219215914,0.046662195,0,0,0,0.387381152,1.388897642,1.873635642,0,3.291632065,0,3.134813182,2.476718533,0.000688884,1.006149806,0,0.83520271,2.062622329,2.646155917
hsa-miR-147b,2.302707719,2.880593495,0.876556614,0.499838262,1.335273767,2.7122715,0,2.009521591,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,1.077964695,0,0.049204275,0.263665459,0.130395125,0,0,0,2.61236207,0,2.911289648,0,0,0.000210173,0.000688884,0.71776041,0,0,0,0
hsa-miR-148a,5.982868634,2.999607704,6.534567045,6.628165727,7.813546719,4.32590301,6.40684544,6.577813393,7.239395197,6.44761097,7.150759122,8.202020921,8.597085718,7.65840159,7.61234271,8.597085718,7.324369869,7.239395197,7.755448959,7.61234271,8.029483334,6.930377383,6.138497045,6.886181608,6.216399854,6.40684544,8.082838352,7.86242627,7.920313811,7.65840159,8.202020921,7.65840159,8.082838352,8.932139577,7.920313811,7.61234271,7.324369869,7.060542857,7.420080313,7.813546719,8.65603669,7.567421222,8.72494105,8.029483334
hsa-miR-148a*,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,1.053419917,0,0,0,0,1.914909542,0,0,0,0,2.662512674,0,0,0.000210173,0.000688884,0.062735431,0,0,0,0
hsa-miR-148b,3.356426099,2.967862222,2.133501657,3.777238544,3.688968135,1.593000388,2.548471325,3.405507913,3.637377979,2.808936121,2.866904282,3.538780354,3.777238544,3.405507913,3.405507913,3.149864938,4.10311273,3.325885189,3.272466251,3.619077465,3.257059712,3.223639942,3.014832448,2.519805284,2.400202687,3.029934937,2.316414729,2.062622329,1.661021607,1.747316292,1.118642239,2.534191149,3.325885189,4.47035214,0.068800242,1.846753956,2.791744106,2.849598651,2.400202687,1.914909542,0,0.802251438,3.104581722,3.119354194
hsa-miR-148b*,0,0.000469439,0,0,0,0,0,0,0,0,0,0.218291632,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0.536433711,1.388897642,0,0.355871213,4.063364105,0,0,0.737558317,0,0,0,3.423385611,0.657343196,0,0.000210173,0.000688884,4.001280655,0,0,0,0
hsa-miR-149,4.001280655,4.374995302,3.210999858,3.688968135,3.291632065,2.662512674,3.166519652,3.210999858,3.456623181,4.083653451,3.923131844,2.760741598,2.7122715,1.969992557,2.370657099,2.837117046,3.045198148,3.423385611,3.076165078,3.438166393,3.059056005,3.604510202,3.777238544,3.619077465,3.339848903,3.438166393,2.445586662,2.866904282,1.323642223,2.050500585,4.671870891,3.923131844,4.299891624,3.777238544,0.747260573,4.396413896,3.182340094,3.09097306,4.021781361,2.534191149,4.751026073,3.84809489,3.405507913,3.456623181
hsa-miR-149*,0,0.000469439,0.961712261,0,0,1.47482388,1.312643421,0,0,1.579780641,0,0,0,2.837117046,2.415027617,2.564041135,0,1.696708487,0.000210173,2.37E-05,2.676827419,0.001629967,2.200478379,3.104581722,0,1.834923617,0.167163739,0,1.180990354,0.677396164,0,2.676827419,0,0.764478754,0.727730631,0,2.564041135,3.104581722,1.955894582,1.2884626,0,5.204957798,2.504502275,2.274756668
hsa-miR-150,6.496902677,5.637435521,5.876274076,6.40684544,6.758694481,6.886181608,6.800394784,6.366912134,6.758694481,6.800394784,5.840519617,6.061938109,5.741279291,3.812010791,5.741279291,4.974950586,5.005379822,5.124812242,4.943665504,5.9095804,4.32590301,4.671870891,3.423385611,2.791744106,6.758694481,4.83084203,0.299228919,5.840519617,6.254179667,5.204957798,5.9095804,2.18622139,4.857943175,4.778132501,5.337062632,5.177135544,4.592350987,4.943665504,3.570606843,3.491563956,2.370657099,3.812010791,4.279327522,5.943235306
hsa-miR-150*,4.32590301,5.061289641,4.751026073,4.167457934,4.001280655,4.723866654,4.943665504,3.743409843,3.014832448,4.914990422,3.506924995,4.211440925,4.144628657,5.005379822,5.005379822,4.563493623,4.124833952,5.542788778,4.723866654,4.914990422,5.672120112,3.963153749,5.305828257,4.857943175,4.124833952,6.976582023,2.023012579,4.671870891,1.721255835,3.777238544,2.489484758,5.741279291,4.396413896,3.473839342,0.707711485,4.538620572,5.337062632,4.83084203,4.974950586,4.124833952,0,3.651968315,4.83084203,5.152925114
hsa-miR-151-3p,6.138497045,7.324369869,5.672120112,5.152925114,4.646481086,6.976582023,5.305828257,5.478698449,4.857943175,4.538620572,4.974950586,4.723866654,4.974950586,4.189436769,4.279327522,4.671870891,5.177135544,5.177135544,4.751026073,4.887859426,5.124812242,6.40684544,5.741279291,5.033537101,5.710094112,4.001280655,3.941958198,4.646481086,4.47035214,3.905566196,4.083653451,4.723866654,4.442918641,5.204957798,4.696680295,4.671870891,4.396413896,4.514803547,4.420569428,4.144628657,4.723866654,4.420569428,4.778132501,4.646481086
hsa-miR-151-5p,5.840519617,3.405507913,6.061938109,6.254179667,6.496902677,4.420569428,5.089669711,5.9095804,6.668284347,6.534567045,6.668284347,6.668284347,6.800394784,6.28962553,6.366912134,6.710833519,6.930377383,6.061938109,6.758694481,6.40684544,6.577813393,6.28962553,5.243067798,6.976582023,6.976582023,6.099762759,7.150759122,6.930377383,7.104662093,7.060542857,7.150759122,6.40684544,7.150759122,7.060542857,6.710833519,6.366912134,6.254179667,6.366912134,6.628165727,6.841423146,7.018849089,6.800394784,6.534567045,6.024932903
hsa-miR-152,1.566691648,0.000469439,1.374651983,1.2884626,2.35704555,0.345657928,0,2.33051656,0.972575963,0,2.07651485,0,1.427961028,0.200777926,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0,0,0,0,0.707711485,0,0,0,0.000210173,0.000688884,0,0,0,0.13583788,0
hsa-miR-153,0,0.000469439,0,0,1.846753956,0,0,0,0,0,0,0,0,0,0,0,0.598794406,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0,0,0,0,0,2.430407623,0,0,0.000210173,0.000688884,0,0,1.230321306,0,0
hsa-miR-1537,0,0.000469439,0.211754859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0.138153622,0,0.888872321,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0.154906893,0
hsa-miR-1538,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,2.062622329,0,0,0,0,0,0.121948762,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-1539,3.538780354,4.279327522,2.849598651,3.134813182,2.676827419,3.029934937,2.924850218,2.7122715,3.029934937,3.651968315,3.473839342,2.695824537,2.430407623,2.461688915,2.776053194,2.743730537,2.676827419,3.884994217,3.525091255,3.272466251,3.119354194,3.619077465,3.923131844,3.473839342,4.237074311,3.98193863,2.953166176,3.637377979,1.635115657,3.525091255,4.124833952,4.021781361,3.637377979,3.884994217,1.86038934,3.79651237,3.339848903,3.83004867,4.167457934,2.28768034,4.696680295,3.923131844,3.570606843,3.506924995
hsa-miR-154,1.605955667,1.374651983,0.267019796,0.945821902,1.771581976,1.374651983,1.016775354,0.876556614,2.089376242,1.760060413,1.795111502,0.657343196,0,0.802251438,0.484895594,1.042503778,0.71776041,0.000469439,0.000210173,1.335273767,1.760060413,1.427961028,0.000104359,0,1.028977239,0.689067049,0.580547785,0.114703561,0,0,0,0,0.380026229,0.590355018,0.032682569,0,0.727730631,1.167470676,0.000688884,1.26367178,0,0,0,0.755905171
hsa-miR-154*,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0.055544242,0,0,2.400202687,0,1.14211655,0,0,0.000210173,0.000688884,0.888872321,0,0,0,0
hsa-miR-155,4.167457934,2.629382005,3.67090991,3.724778413,5.840519617,3.812010791,4.211440925,4.62071995,5.243067798,4.778132501,5.305828257,6.254179667,5.768543474,4.914990422,5.840519617,4.124833952,5.60464848,5.51444633,4.802989424,5.124812242,4.646481086,3.166519652,3.865734802,5.37000481,4.974950586,5.274051435,5.061289641,4.47035214,3.743409843,5.672120112,5.542788778,5.061289641,4.563493623,5.061289641,6.328453775,4.723866654,5.124812242,4.442918641,5.124812242,4.723866654,4.063364105,4.021781361,4.374995302,4.914990422
hsa-miR-155*,0,0.000469439,1.888982949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0.182348727,0.138153622,0,0,0,0,0,0,0.000210173,0.000688884,2.866904282,0,0,1.439870071,0
hsa-miR-15a,7.86242627,5.9095804,7.567421222,7.975153482,8.597085718,6.577813393,7.65840159,7.813546719,8.65603669,7.755448959,8.597085718,7.975153482,8.029483334,8.082838352,7.65840159,8.518852375,6.800394784,6.930377383,7.813546719,7.711322335,7.813546719,6.976582023,7.060542857,8.202020921,7.420080313,7.368308516,8.029483334,8.082838352,8.029483334,8.029483334,8.029483334,7.711322335,7.975153482,7.975153482,7.61234271,7.920313811,8.518852375,8.150291806,8.453585406,8.260775254,7.61234271,8.453585406,8.150291806,7.755448959
hsa-miR-15a*,0,0.000469439,0,0,0,2.18622139,0,0,0,0,0,0,0,0,0,0,0.511347528,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,2.519805284,0,0,0,0,3.325885189,0,0,0.000210173,0.000688884,0.036047876,0,0.267019796,0,0
hsa-miR-15b,7.755448959,6.976582023,7.813546719,8.72494105,8.65603669,7.462185096,7.920313811,8.082838352,9.009419795,8.150291806,8.3809158,8.518852375,8.72494105,8.029483334,8.260775254,8.324281844,7.018849089,8.932139577,9.085242946,8.865655157,8.260775254,8.597085718,8.324281844,8.3809158,8.082838352,7.239395197,8.202020921,8.150291806,7.975153482,8.453585406,8.324281844,7.462185096,8.3809158,8.260775254,8.324281844,8.3809158,7.86242627,7.813546719,8.260775254,8.518852375,8.597085718,8.029483334,8.597085718,8.3809158
hsa-miR-15b*,0,0.000469439,0.426133323,0,0.924313215,0.070438457,1.14211655,0,0,0.865520658,1.401521514,0.484895594,0.645995406,0,0.564571306,0,0.387381152,0.000469439,0.000210173,2.37E-05,0.91223565,0.001629967,0.000104359,0.802251438,0.426133323,0,3.119354194,0,3.014832448,4.167457934,0,0.865520658,0.278261267,1.091513188,0,1.105126696,0,0.000210173,1.230321306,0.097339535,3.456623181,1.167470676,0.049204275,0.667265724
hsa-miR-16,6.40684544,2.050500585,7.239395197,7.86242627,10.05355213,4.83084203,6.886181608,7.239395197,9.929287938,8.800085785,9.16104849,9.239851506,9.798585125,9.519927369,9.239851506,9.70639615,8.150291806,8.65603669,9.335101163,8.3809158,8.865655157,7.104662093,6.800394784,9.239851506,7.86242627,7.975153482,8.65603669,8.65603669,8.865655157,8.865655157,8.72494105,8.453585406,9.009419795,8.800085785,8.72494105,8.932139577,9.009419795,8.453585406,8.800085785,8.800085785,8.518852375,8.865655157,9.085242946,8.932139577
hsa-miR-16-1*,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0.83520271,0,0,0,0,0,0,0.3387261,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0.160465189,0
hsa-miR-16-2*,1.721255835,1.47482388,0,1.539540547,1.042503778,1.821928449,1.747316292,1.721255835,0.737558317,0.755905171,1.514700281,1.206598562,1.981381985,0.299228919,1.219215914,1.016775354,2.133501657,2.343430149,1.834923617,1.47482388,1.323642223,2.133501657,0.000104359,1.066427085,0.380026229,0.727730631,1.914909542,2.415027617,2.476718533,1.462322639,2.548471325,1.648833739,3.651968315,2.009521591,2.849598651,1.2884626,1.206598562,1.028977239,1.514700281,3.356426099,0.320319124,0.200777926,0.214954974,0.544990959
hsa-miR-17,6.328453775,4.563493623,6.366912134,6.758694481,7.018849089,5.478698449,6.099762759,6.668284347,7.104662093,6.668284347,6.930377383,7.813546719,7.462185096,7.813546719,7.368308516,8.260775254,8.865655157,7.61234271,7.281176188,7.324369869,7.65840159,7.567421222,7.324369869,7.975153482,7.018849089,5.420391545,7.195043886,7.462185096,7.150759122,7.104662093,7.368308516,6.710833519,7.239395197,7.195043886,7.711322335,7.060542857,6.024932903,7.281176188,7.104662093,7.420080313,7.65840159,7.515740434,7.462185096,7.239395197
hsa-miR-17*,4.493325408,3.865734802,3.604510202,4.063364105,4.063364105,4.493325408,3.538780354,4.10311273,3.707088085,3.014832448,3.67090991,4.083653451,3.79651237,3.724778413,3.291632065,3.79651237,3.79651237,2.924850218,3.149864938,3.538780354,3.104581722,4.189436769,4.563493623,4.32590301,1.526599028,0,4.751026073,3.029934937,2.07651485,0,3.941958198,2.967862222,4.124833952,3.586921049,0.29424436,3.310252395,1.747316292,3.604510202,3.291632065,4.237074311,2.174050278,2.791744106,3.79651237,3.104581722
hsa-miR-181a,8.082838352,8.597085718,6.841423146,6.577813393,6.024932903,8.082838352,6.758694481,7.150759122,6.061938109,5.478698449,5.982868634,5.274051435,5.572643291,5.672120112,4.723866654,6.061938109,5.4480574,5.152925114,6.216399854,5.741279291,5.393607956,7.813546719,6.628165727,4.211440925,6.328453775,4.857943175,6.534567045,6.175217141,2.967862222,6.366912134,5.420391545,5.982868634,6.366912134,5.982868634,3.941958198,5.840519617,5.982868634,5.9095804,5.710094112,6.175217141,6.710833519,6.024932903,5.033537101,5.840519617
hsa-miR-181a*,1.312643421,0.000469439,0,0.271914459,1.593000388,0,1.167470676,0,1.077964695,1.27734253,2.023012579,0,1.14211655,1.053419917,0.616968435,1.696708487,0.474963928,0.000469439,1.928823294,1.374651983,1.661021607,1.374651983,1.684799117,0,0.689067049,0,0,0,2.245286235,2.593606658,0,1.26367178,0.143542874,1.487570754,0.511347528,0,1.427961028,0.000210173,0.000688884,0.01348563,0,0.192183321,0,1.427961028
hsa-miR-181a-2*,1.501420083,0.000469439,0,0,1.230321306,0,0,0,0,1.066427085,0.409673442,0.811535269,0,0.60854242,0,0.636201884,1.969992557,1.360079356,0.000210173,2.37E-05,1.26367178,0.001629967,1.312643421,0.484895594,1.347776058,0,0,0,0,0,0,0,0,0.924313215,0,0,0,0.000210173,1.388897642,0.030274752,0,0,0.499838262,0.244530191
hsa-miR-181b,5.943235306,6.886181608,4.646481086,4.592350987,4.124833952,5.9095804,4.83084203,5.089669711,4.189436769,3.506924995,4.144628657,3.67090991,3.884994217,4.041391975,3.210999858,3.923131844,4.254898713,3.310252395,4.063364105,3.812010791,4.144628657,5.542788778,5.061289641,2.911289648,4.279327522,3.619077465,4.021781361,3.149864938,0.071275277,2.776053194,0.146500925,3.651968315,3.423385611,4.041391975,0,3.473839342,4.279327522,3.79651237,3.388919362,2.953166176,2.808936121,2.776053194,3.356426099,4.374995302
hsa-miR-181c,2.938773065,3.707088085,2.461688915,3.045198148,2.629382005,3.67090991,2.821983801,3.197211484,2.982328296,1.539540547,2.776053194,2.564041135,3.291632065,2.476718533,2.023012579,3.272466251,3.941958198,1.514700281,2.476718533,1.554635774,0.811535269,3.059056005,2.593606658,1.077964695,1.635115657,0,0.140842059,0,0,0.087422609,0,1.943023464,0.182348727,2.911289648,0.064710164,0,2.548471325,2.896779212,2.519805284,1.299668612,3.210999858,2.400202687,2.7122715,2.18622139
hsa-miR-181c*,0,0.000469439,2.896779212,0.888872321,0,0.60854242,0.373711909,0,0,0,0,0.580547785,2.146091542,1.673018732,0,0.69873471,2.791744106,0.000469439,0.000210173,2.37E-05,0,1.783400498,1.192782785,0,0.44702054,0,0.876556614,0,0.667265724,0.402101838,0,0,2.880593495,0.667265724,0.616968435,0,0,1.834923617,0.000688884,0,2.009521591,0,1.994937893,1.066427085
hsa-miR-181d,2.61236207,3.423385611,3.029934937,2.866904282,1.747316292,2.866904282,2.146091542,2.245286235,1.969992557,2.062622329,1.487570754,2.476718533,2.999607704,2.534191149,1.605955667,2.489484758,3.538780354,2.009521591,1.808006742,2.33051656,1.888982949,2.866904282,2.548471325,2.062622329,1.501420083,1.066427085,0.257116704,1.783400498,0.263665459,0,1.914909542,2.489484758,1.154593848,1.747316292,0,0,1.834923617,1.955894582,1.312643421,0.02162023,0.57276422,0.173270438,1.943023464,1.834923617
hsa-miR-182,0,0.000469439,1.593000388,0,0,0,0,0,0,0,0,0,2.230782238,0,0,0,1.539540547,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.445586662,0.000688884,0,0,0.737558317,0.120369377,0
hsa-miR-182*,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0,4.041391975,0,0,0,0,0,0,0.000210173,0.000688884,0.187755335,3.182340094,0,0,0
hsa-miR-1825,3.570606843,4.538620572,3.637377979,2.953166176,2.415027617,2.938773065,3.014832448,2.953166176,3.291632065,3.707088085,3.405507913,2.548471325,2.564041135,2.743730537,2.593606658,2.726303974,2.7122715,3.777238544,3.651968315,3.651968315,2.999607704,3.865734802,3.812010791,3.356426099,3.84809489,3.67090991,3.223639942,4.167457934,1.427961028,2.911289648,4.10311273,4.350156542,4.021781361,3.963153749,2.646155917,4.350156542,3.356426099,3.554392902,4.237074311,3.651968315,5.243067798,4.32590301,3.586921049,3.743409843
hsa-miR-1826,4.671870891,6.099762759,4.592350987,4.041391975,3.405507913,6.800394784,5.204957798,5.124812242,3.356426099,2.695824537,0.380026229,3.223639942,3.210999858,3.777238544,3.760961501,3.525091255,2.849598651,4.83084203,3.941958198,5.152925114,4.538620572,6.138497045,4.514803547,1.635115657,4.646481086,5.37000481,0.737558317,2.274756668,0,0,0,3.865734802,0,1.795111502,0,1.579780641,3.67090991,1.846753956,1.2884626,0,0,1.241005105,3.83004867,3.272466251
hsa-miR-1827,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0.707711485,0.43464783,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0.299228919,1.335273767,0.616968435,0,0
hsa-miR-183,1.130694699,0.000469439,0,1.955894582,3.67090991,1.241005105,1.684799117,1.673018732,3.651968315,1.635115657,2.938773065,4.974950586,6.577813393,4.696680295,4.778132501,4.254898713,5.741279291,4.32590301,4.279327522,4.041391975,4.396413896,3.045198148,2.534191149,4.723866654,4.943665504,0.463370514,5.274051435,3.045198148,5.37000481,5.37000481,6.254179667,3.473839342,5.4480574,4.914990422,5.840519617,3.239660542,3.491563956,4.974950586,4.592350987,5.152925114,4.124833952,3.604510202,5.305828257,3.339848903
hsa-miR-183*,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,1.808006742,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,1.27734253,0,0,0.252612287,0
hsa-miR-184,0.590355018,0.000469439,0,0.689067049,0.580547785,0,0,0,0,0,0,0,0,1.783400498,0,0,0,1.846753956,0.000210173,2.37E-05,0,0.001629967,0.000104359,0.773683463,0,0,0,0,1.415237303,0,0.590355018,0,1.053419917,0,0,0.71776041,1.251862187,0.000210173,0.000688884,1.251862187,2.445586662,0,0.29424436,1.091513188
